CustomerID,Recency,Frequency,Monetary,Cluster,Segmen
14512,188,7,1215.97,3,At Risk
14513,101,6,788.01,3,At Risk
14514,61,9,4380.04,2,Champions
14515,18,12,3724.06,2,Champions
14516,516,1,151.17,0,Lost/Churned
14517,33,2,330.45,1,Promising/New Active
14518,64,1,174.37,0,Lost/Churned
14519,684,2,203.14,0,Lost/Churned
14520,2,2,270.6,1,Promising/New Active
14521,491,1,199.45,0,Lost/Churned
14522,24,8,1748.42,2,Champions
14523,108,1,241.09,0,Lost/Churned
14524,32,13,2909.86,2,Champions
14525,20,17,8026.54,2,Champions
14526,389,1,258.65,0,Lost/Churned
14527,3,122,27246.88,2,Champions
14528,37,1,364.22,1,Promising/New Active
14529,60,3,578.61,1,Promising/New Active
14530,26,16,6088.87,2,Champions
14531,480,1,376.34,0,Lost/Churned
14532,236,11,3845.78,3,At Risk
14533,25,11,3466.37,2,Champions
14534,3,26,6187.66,2,Champions
14535,60,9,5973.2300000000005,2,Champions
14536,260,1,170.95,0,Lost/Churned
14537,58,2,641.4,1,Promising/New Active
14538,65,5,1370.84,3,At Risk
14539,16,2,537.48,1,Promising/New Active
14540,10,11,3709.64,2,Champions
14541,59,14,2491.38,2,Champions
14542,186,1,103.25,0,Lost/Churned
14543,29,39,14587.87,2,Champions
14544,24,3,2938.53,1,Promising/New Active
14545,674,1,349.25,0,Lost/Churned
14546,5,11,5184.84,2,Champions
14547,4,8,3974.75,2,Champions
14548,151,9,2541.29,3,At Risk
14549,311,4,913.6,3,At Risk
14550,11,4,1345.06,1,Promising/New Active
14551,18,7,878.09,1,Promising/New Active
14552,152,3,507.93,3,At Risk
14553,19,9,1818.6,2,Champions
14554,10,4,2279.49,1,Promising/New Active
14555,57,6,2304.03,3,At Risk
14556,596,3,815.69,3,At Risk
14557,85,1,788.38,1,Promising/New Active
14558,654,3,655.5,0,Lost/Churned
14559,390,1,75.6,0,Lost/Churned
14560,7,44,6114.03,2,Champions
14561,76,3,1080.76,3,At Risk
14562,4,26,6638.150000000001,2,Champions
14563,510,2,640.54,0,Lost/Churned
14564,435,2,2605.62,3,At Risk
14565,96,5,3859.22,3,At Risk
14566,111,4,4092.0,3,At Risk
14567,57,2,1530.36,1,Promising/New Active
14568,435,1,919.7,0,Lost/Churned
14569,1,4,597.3299999999999,1,Promising/New Active
14570,281,3,613.75,3,At Risk
14571,425,1,160.0,0,Lost/Churned
14572,3,11,5526.88,2,Champions
14573,180,13,2163.12,3,At Risk
14574,733,1,143.70000000000002,0,Lost/Churned
14575,488,1,420.22,0,Lost/Churned
14576,372,1,35.400000000000006,0,Lost/Churned
14577,13,7,1364.15,1,Promising/New Active
14578,3,1,168.63,1,Promising/New Active
14579,432,1,105.56,0,Lost/Churned
14580,518,1,14.85,0,Lost/Churned
14581,17,2,409.65,1,Promising/New Active
14582,41,1,114.11,0,Lost/Churned
14583,6,8,1660.29,2,Champions
14584,169,8,1738.16,3,At Risk
14585,50,5,1143.27,3,At Risk
14586,277,1,237.36,0,Lost/Churned
14587,19,9,1580.29,2,Champions
14588,578,1,135.39,0,Lost/Churned
14589,372,1,39.75,0,Lost/Churned
14590,425,20,2993.37,3,At Risk
14591,15,4,1320.21,1,Promising/New Active
14592,35,3,557.94,1,Promising/New Active
14593,22,12,3665.53,2,Champions
14594,7,2,363.33,1,Promising/New Active
14595,20,8,2164.45,2,Champions
14596,627,1,222.22000000000003,0,Lost/Churned
14597,11,6,2184.63,1,Promising/New Active
14598,44,2,384.04,1,Promising/New Active
14599,390,2,457.89,0,Lost/Churned
14600,306,2,865.1700000000001,3,At Risk
14601,11,1,213.96,1,Promising/New Active
14602,656,1,205.36,0,Lost/Churned
14603,275,1,660.0,0,Lost/Churned
14604,633,1,143.86,0,Lost/Churned
14605,374,4,921.56,3,At Risk
14606,1,192,29951.37,2,Champions
14607,16,22,23763.13,2,Champions
14608,4,11,3352.94,2,Champions
14609,72,10,1486.2,3,At Risk
14610,396,2,24.35,0,Lost/Churned
14611,444,2,604.3299999999999,0,Lost/Churned
14612,415,1,877.7,0,Lost/Churned
14613,680,1,76.32000000000001,0,Lost/Churned
14614,386,1,295.13,0,Lost/Churned
14615,394,5,951.76,3,At Risk
14616,243,5,527.78,3,At Risk
14617,403,2,190.47000000000003,0,Lost/Churned
14618,9,7,1342.32,1,Promising/New Active
14619,246,2,1291.24,3,At Risk
14620,206,2,412.78,0,Lost/Churned
14621,1,9,3000.57,2,Champions
14622,185,1,320.58000000000004,0,Lost/Churned
14623,32,10,2016.98,2,Champions
14624,57,6,814.07,3,At Risk
14625,196,11,4497.88,3,At Risk
14626,24,11,5410.92,2,Champions
14627,379,1,462.75,0,Lost/Churned
14628,91,5,1998.0,3,At Risk
14629,4,2,955.26,1,Promising/New Active
14630,484,1,338.65,0,Lost/Churned
14631,51,6,2025.69,3,At Risk
14632,263,1,114.56,0,Lost/Churned
14633,266,1,344.90000000000003,0,Lost/Churned
14634,438,4,2124.46,3,At Risk
14635,454,1,215.22,0,Lost/Churned
14636,36,2,609.85,1,Promising/New Active
14637,677,1,106.68,0,Lost/Churned
14638,51,1,443.6,1,Promising/New Active
14639,52,9,4978.96,2,Champions
14640,24,10,3649.36,2,Champions
14641,22,1,110.46,1,Promising/New Active
14642,59,1,96.12,0,Lost/Churned
14643,170,5,1679.89,3,At Risk
14644,68,7,2247.72,3,At Risk
14645,157,3,876.89,3,At Risk
14646,2,151,528602.52,2,Champions
14647,201,2,506.04,0,Lost/Churned
14648,416,15,4466.65,3,At Risk
14649,5,9,3651.19,2,Champions
14650,589,1,62.5,0,Lost/Churned
14651,67,9,2025.52,3,At Risk
14652,77,1,114.18,0,Lost/Churned
14653,1,12,3593.06,2,Champions
14654,738,1,246.86,0,Lost/Churned
14655,8,7,3878.51,2,Champions
14656,169,5,790.0,3,At Risk
14657,18,6,1450.19,1,Promising/New Active
14658,5,2,247.15,1,Promising/New Active
14659,9,9,2529.93,2,Champions
14660,87,2,285.74,0,Lost/Churned
14661,27,1,107.95,1,Promising/New Active
14662,29,7,1376.43,1,Promising/New Active
14663,430,2,490.6,0,Lost/Churned
14664,20,2,636.24,1,Promising/New Active
14665,61,7,2749.65,3,At Risk
14666,24,1,195.25,1,Promising/New Active
14667,11,54,20395.34,2,Champions
14668,445,1,111.63,0,Lost/Churned
14669,242,7,3216.78,3,At Risk
14670,280,3,583.33,3,At Risk
14671,549,2,1127.45,3,At Risk
14672,235,4,1113.14,3,At Risk
14673,3,7,3037.32,2,Champions
14674,509,1,173.66,0,Lost/Churned
14675,16,2,1015.58,1,Promising/New Active
14676,31,12,8356.79,2,Champions
14677,593,1,184.91,0,Lost/Churned
14678,579,1,403.39,0,Lost/Churned
14679,382,3,1289.44,3,At Risk
14680,25,58,55688.5,2,Champions
14681,71,6,875.1500000000001,3,At Risk
14682,188,6,1514.81,3,At Risk
14683,588,1,146.56,0,Lost/Churned
14684,26,6,1430.03,1,Promising/New Active
14685,576,8,4536.64,3,At Risk
14686,414,5,852.53,3,At Risk
14687,107,3,1402.06,3,At Risk
14688,8,28,7190.42,2,Champions
14689,209,1,112.8,0,Lost/Churned
14690,44,4,777.68,1,Promising/New Active
14691,31,5,2114.33,1,Promising/New Active
14692,137,12,1715.14,3,At Risk
14693,265,7,1165.36,3,At Risk
14694,617,1,244.31,0,Lost/Churned
14695,519,3,1534.22,3,At Risk
14696,4,8,2473.28,2,Champions
14697,218,2,188.61,0,Lost/Churned
14698,2,5,1217.27,1,Promising/New Active
14699,214,4,702.6,3,At Risk
14700,32,5,3076.06,3,At Risk
14701,11,15,4487.11,2,Champions
14702,1,29,6368.78,2,Champions
14703,15,1,318.17,1,Promising/New Active
14704,11,11,1752.92,2,Champions
14705,199,1,179.0,0,Lost/Churned
14706,619,1,367.54,0,Lost/Churned
14707,436,2,139.2,0,Lost/Churned
14708,3,5,1793.22,1,Promising/New Active
14709,15,25,8886.33,2,Champions
14710,14,13,1899.79,2,Champions
14711,10,11,2839.62,2,Champions
14712,29,4,1328.0700000000002,1,Promising/New Active
14713,9,21,5115.76,2,Champions
14714,24,4,906.24,1,Promising/New Active
14715,25,8,1825.45,2,Champions
14716,43,3,543.28,1,Promising/New Active
14717,733,1,81.3,0,Lost/Churned
14718,410,1,226.42,0,Lost/Churned
14719,2,5,1581.84,1,Promising/New Active
14720,6,3,663.81,1,Promising/New Active
14721,379,1,109.07,0,Lost/Churned
14722,147,3,489.52,3,At Risk
14723,10,11,1803.06,2,Champions
14724,590,1,341.9,0,Lost/Churned
14725,25,4,1252.74,1,Promising/New Active
14726,655,1,116.5,0,Lost/Churned
14727,274,3,463.73,0,Lost/Churned
14728,413,1,190.58,0,Lost/Churned
14729,374,3,586.24,0,Lost/Churned
14730,1,8,1897.57,2,Champions
14731,47,3,380.02,1,Promising/New Active
14732,8,19,5517.07,2,Champions
14733,16,15,14335.15,2,Champions
14734,426,4,1056.42,3,At Risk
14735,4,56,12240.16,2,Champions
14736,485,2,374.05,0,Lost/Churned
14737,4,4,3554.17,1,Promising/New Active
14738,43,9,1821.9,3,At Risk
14739,4,25,11573.62,2,Champions
14740,197,11,4161.06,3,At Risk
14741,12,7,1713.09,1,Promising/New Active
14742,435,1,579.85,0,Lost/Churned
14743,593,1,50.48,0,Lost/Churned
14744,16,14,3660.08,2,Champions
14745,113,12,2551.41,3,At Risk
14746,406,4,593.5,3,At Risk
14747,249,1,328.2,0,Lost/Churned
14748,29,10,2681.9,2,Champions
14749,480,1,310.15,0,Lost/Churned
14750,736,1,112.03,0,Lost/Churned
14751,684,2,126.45,0,Lost/Churned
14752,44,1,389.64,1,Promising/New Active
14753,87,2,869.51,1,Promising/New Active
14754,45,6,1547.93,3,At Risk
14755,10,25,9972.55,2,Champions
14756,15,3,2653.76,1,Promising/New Active
14757,75,1,420.5,0,Lost/Churned
14758,145,7,2864.97,3,At Risk
14759,5,3,1625.97,1,Promising/New Active
14760,297,1,89.2,0,Lost/Churned
14761,59,3,447.92,1,Promising/New Active
14762,264,2,417.57,0,Lost/Churned
14764,47,1,278.3,1,Promising/New Active
14765,29,3,254.11,1,Promising/New Active
14766,8,11,6375.7300000000005,2,Champions
14767,474,1,382.81,0,Lost/Churned
14768,17,2,192.6,1,Promising/New Active
14769,3,17,15514.11,2,Champions
14770,232,8,3637.64,3,At Risk
14771,621,2,594.62,0,Lost/Churned
14772,112,1,139.26,0,Lost/Churned
14773,593,1,140.55,0,Lost/Churned
14774,529,1,241.45,0,Lost/Churned
14775,58,3,1011.9,1,Promising/New Active
14776,51,15,3708.3,2,Champions
14777,404,1,307.56,0,Lost/Churned
14778,127,2,730.86,3,At Risk
14779,281,3,386.15,0,Lost/Churned
14780,55,2,447.68,1,Promising/New Active
14782,320,1,200.1,0,Lost/Churned
14783,659,1,307.3,0,Lost/Churned
14784,26,3,449.93,1,Promising/New Active
14785,10,2,77.4,1,Promising/New Active
14786,550,1,90.96,0,Lost/Churned
14787,471,1,110.65,0,Lost/Churned
14788,7,3,1156.32,1,Promising/New Active
14789,29,1,197.64,1,Promising/New Active
14790,17,10,2526.62,2,Champions
14791,607,1,303.63,0,Lost/Churned
14792,64,1,6.2,0,Lost/Churned
14793,21,2,625.9,1,Promising/New Active
14794,3,10,1953.9,2,Champions
14795,166,1,131.45000000000002,0,Lost/Churned
14796,1,27,10169.33,2,Champions
14797,507,1,300.31,0,Lost/Churned
14798,53,8,724.31,3,At Risk
14799,51,2,338.15,1,Promising/New Active
14800,48,17,7191.33,2,Champions
14801,61,1,189.34,0,Lost/Churned
14802,438,2,1502.98,3,At Risk
14803,162,3,845.55,3,At Risk
14804,9,1,353.27,1,Promising/New Active
14805,15,7,1082.55,1,Promising/New Active
14806,75,2,303.43,0,Lost/Churned
14807,391,2,504.14,0,Lost/Churned
14808,40,8,2718.6,2,Champions
14809,621,2,686.76,0,Lost/Churned
14810,41,13,2354.03,2,Champions
14811,387,1,170.5,0,Lost/Churned
14812,599,1,178.85,0,Lost/Churned
14813,370,4,888.91,3,At Risk
14814,581,1,154.21,0,Lost/Churned
14815,37,2,778.5,1,Promising/New Active
14816,197,1,271.85,0,Lost/Churned
14817,200,7,3959.86,3,At Risk
14818,74,6,1153.56,3,At Risk
14819,64,4,456.41,1,Promising/New Active
14820,21,9,1274.76,2,Champions
14821,367,7,1230.15,3,At Risk
14822,485,1,157.70000000000002,0,Lost/Churned
14823,180,3,321.43,0,Lost/Churned
14824,10,10,4022.91,2,Champions
14825,4,24,4735.08,2,Champions
14826,582,2,385.2,0,Lost/Churned
14828,197,13,9839.46,2,Champions
14829,29,7,1455.87,1,Promising/New Active
14830,53,1,188.88,0,Lost/Churned
14831,680,3,1676.57,3,At Risk
14832,630,1,322.69,0,Lost/Churned
14833,499,1,94.8,0,Lost/Churned
14834,18,7,2206.16,2,Champions
14835,529,2,297.0,0,Lost/Churned
14836,10,3,102.45,1,Promising/New Active
14837,90,9,3460.32,3,At Risk
14838,423,2,769.9200000000001,0,Lost/Churned
14839,418,3,915.28,3,At Risk
14840,268,2,362.71,0,Lost/Churned
14841,53,14,7163.0,2,Champions
14842,44,4,2824.69,3,At Risk
14843,437,1,211.8,0,Lost/Churned
14844,64,10,6702.43,2,Champions
14845,600,1,150.0,0,Lost/Churned
14846,427,1,437.4,0,Lost/Churned
14847,149,3,1348.95,3,At Risk
14848,405,1,310.56,0,Lost/Churned
14849,22,43,15407.61,2,Champions
14850,312,7,1770.96,3,At Risk
14851,23,3,829.4100000000001,1,Promising/New Active
14852,58,18,6132.43,2,Champions
14853,24,5,1376.87,1,Promising/New Active
14854,78,11,4303.06,2,Champions
14855,119,7,6520.3,3,At Risk
14856,36,3,1290.53,1,Promising/New Active
14857,60,7,3651.851,3,At Risk
14858,506,1,180.75,0,Lost/Churned
14859,13,5,1705.64,1,Promising/New Active
14860,19,1,170.32,1,Promising/New Active
14861,52,10,1380.73,3,At Risk
14862,26,2,841.1999999999999,1,Promising/New Active
14863,29,1,266.76,1,Promising/New Active
14865,7,4,92.52,1,Promising/New Active
14866,11,19,20746.54,2,Champions
14867,186,16,2952.06,3,At Risk
14868,3,12,4184.01,2,Champions
14869,9,6,2778.14,2,Champions
14870,262,6,1838.95,3,At Risk
14871,3,9,1228.17,2,Champions
14872,484,3,816.6,3,At Risk
14873,210,2,854.13,3,At Risk
14874,535,1,116.18,0,Lost/Churned
14875,108,3,2862.4,3,At Risk
14876,521,2,256.7,0,Lost/Churned
14877,418,2,425.85,0,Lost/Churned
14878,13,25,4076.5,2,Champions
14879,685,1,185.06,0,Lost/Churned
14880,77,3,690.59,1,Promising/New Active
14881,20,1,255.4,1,Promising/New Active
14882,27,14,3546.65,2,Champions
14883,19,6,761.59,1,Promising/New Active
14884,669,1,120.6,0,Lost/Churned
14885,132,3,1598.12,3,At Risk
14886,253,1,364.8,0,Lost/Churned
14887,79,1,1862.0,1,Promising/New Active
14888,207,1,369.2,0,Lost/Churned
14889,336,1,135.9,0,Lost/Churned
14890,254,3,817.25,3,At Risk
14891,148,4,1106.73,3,At Risk
14892,691,1,202.35,0,Lost/Churned
14893,10,3,1809.61,1,Promising/New Active
14894,85,3,1492.81,3,At Risk
14895,8,38,25119.54,2,Champions
14896,205,8,1826.0,3,At Risk
14897,8,8,3140.54,2,Champions
14898,23,14,3365.95,2,Champions
14899,395,1,1331.38,0,Lost/Churned
14900,522,1,13.919999999999998,0,Lost/Churned
14901,11,12,1919.0,2,Champions
14902,26,3,1035.62,1,Promising/New Active
14903,21,5,2795.33,1,Promising/New Active
14904,2,4,1630.49,1,Promising/New Active
14905,158,8,1971.39,3,At Risk
14906,445,1,68.44,0,Lost/Churned
14907,3,16,5547.72,2,Champions
14908,74,2,381.9,1,Promising/New Active
14909,437,3,1404.68,3,At Risk
14910,3,4,434.35,1,Promising/New Active
14911,1,398,291420.81,2,Champions
14912,17,6,1889.25,1,Promising/New Active
14913,36,8,4073.13,2,Champions
14915,91,11,1811.25,3,At Risk
14916,71,8,3042.95,3,At Risk
14917,597,2,1123.75,3,At Risk
14918,116,9,5955.81,3,At Risk
14919,539,1,359.35,0,Lost/Churned
14920,213,3,1607.17,3,At Risk
14921,30,2,1316.07,1,Promising/New Active
14922,394,2,843.74,0,Lost/Churned
14923,51,1,749.1,1,Promising/New Active
14924,246,3,931.01,3,At Risk
14926,382,2,359.4,0,Lost/Churned
14927,397,1,308.2,0,Lost/Churned
14928,628,1,223.91000000000005,0,Lost/Churned
14929,32,2,836.69,1,Promising/New Active
14930,109,6,5236.7300000000005,3,At Risk
14931,5,5,1257.68,1,Promising/New Active
14932,366,2,666.13,0,Lost/Churned
14933,444,4,1770.0,3,At Risk
14934,82,5,3503.5,3,At Risk
14935,297,2,2849.83,3,At Risk
14936,34,12,12410.81,2,Champions
14937,57,3,1621.88,3,At Risk
14938,562,2,2322.43,3,At Risk
14940,418,2,531.49,0,Lost/Churned
14941,579,1,182.1,0,Lost/Churned
14942,402,4,746.56,3,At Risk
14943,663,1,107.62,0,Lost/Churned
14944,30,19,9784.67,2,Champions
14945,414,1,179.4,0,Lost/Churned
14946,14,1,100.9,1,Promising/New Active
14947,72,6,1049.79,3,At Risk
14948,23,6,1101.97,1,Promising/New Active
14949,469,4,515.0,3,At Risk
14950,19,1,371.2,1,Promising/New Active
14951,79,1,311.69,0,Lost/Churned
14952,60,32,17629.35,2,Champions
14953,25,4,971.32,1,Promising/New Active
14954,12,2,462.12,1,Promising/New Active
14955,733,1,163.77,0,Lost/Churned
14956,421,1,1325.0,0,Lost/Churned
14957,253,2,261.69,0,Lost/Churned
14958,147,6,941.99,3,At Risk
14959,64,4,695.42,1,Promising/New Active
14960,8,2,221.27,1,Promising/New Active
14961,11,22,16410.15,2,Champions
14962,271,4,366.91,0,Lost/Churned
14963,10,12,3123.57,2,Champions
14964,247,1,206.21,0,Lost/Churned
14965,96,2,596.09,1,Promising/New Active
14966,15,6,1064.26,1,Promising/New Active
14967,50,6,1982.61,3,At Risk
14968,30,2,501.24,1,Promising/New Active
14969,704,1,906.23,0,Lost/Churned
14970,68,12,4919.35,2,Champions
14971,35,3,1097.98,1,Promising/New Active
14972,128,2,145.07,0,Lost/Churned
14973,107,3,1314.45,3,At Risk
14974,37,1,89.94,0,Lost/Churned
14975,57,2,472.39,1,Promising/New Active
14976,57,7,790.86,3,At Risk
14977,726,1,31.93,0,Lost/Churned
14978,72,10,3112.19,3,At Risk
14979,735,1,429.66,0,Lost/Churned
14980,737,1,150.68,0,Lost/Churned
14981,246,2,372.92,0,Lost/Churned
14982,572,1,237.78,0,Lost/Churned
14983,689,1,183.2,0,Lost/Churned
14984,19,6,1260.51,1,Promising/New Active
14985,198,2,292.01,0,Lost/Churned
14986,376,2,563.1,0,Lost/Churned
14987,16,8,1550.65,2,Champions
14988,212,7,2038.65,3,At Risk
14989,662,1,342.4,0,Lost/Churned
14990,612,2,304.17,0,Lost/Churned
14991,430,1,314.67,0,Lost/Churned
14992,442,1,210.5,0,Lost/Churned
14993,564,1,36.13,0,Lost/Churned
14994,382,5,946.72,3,At Risk
14995,39,2,231.98,1,Promising/New Active
14996,481,2,442.29,0,Lost/Churned
14997,46,4,776.5999999999999,1,Promising/New Active
14998,170,4,753.18,3,At Risk
14999,593,1,129.48000000000002,0,Lost/Churned
15000,48,1,490.52,1,Promising/New Active
15001,394,2,199.11,0,Lost/Churned
15002,116,9,4138.08,3,At Risk
15003,473,6,1027.03,3,At Risk
15004,147,1,1220.77,0,Lost/Churned
15005,16,56,13754.58,2,Champions
15006,51,2,757.78,1,Promising/New Active
15007,159,1,156.91,0,Lost/Churned
15008,480,2,360.0,0,Lost/Churned
15009,12,3,1259.43,1,Promising/New Active
15010,36,1,308.94,1,Promising/New Active
15011,396,2,416.6,0,Lost/Churned
15012,54,3,646.26,1,Promising/New Active
15013,488,10,1610.82,3,At Risk
15014,43,2,257.67,1,Promising/New Active
15015,501,13,2354.97,3,At Risk
15016,173,5,620.89,3,At Risk
15017,34,1,125.58,1,Promising/New Active
15018,39,3,496.21,1,Promising/New Active
15019,267,1,252.81,0,Lost/Churned
15020,379,1,198.47,0,Lost/Churned
15021,9,12,2500.59,2,Champions
15022,12,5,1133.44,1,Promising/New Active
15023,3,20,11578.65,2,Champions
15024,10,16,3559.39,2,Champions
15025,33,2,979.79,1,Promising/New Active
15026,80,5,1048.89,3,At Risk
15027,31,10,3195.6,2,Champions
15028,8,6,962.94,1,Promising/New Active
15029,620,1,365.1,0,Lost/Churned
15030,72,8,1979.91,3,At Risk
15031,4,14,3102.94,2,Champions
15032,256,8,11010.05,3,At Risk
15033,5,10,2557.18,2,Champions
15034,16,14,8231.2,2,Champions
15035,90,1,252.73,0,Lost/Churned
15036,72,3,429.56,1,Promising/New Active
15037,376,2,397.76,0,Lost/Churned
15038,59,9,1146.53,3,At Risk
15039,10,93,39141.48,2,Champions
15040,542,1,7.49,0,Lost/Churned
15041,170,2,289.4,0,Lost/Churned
15042,199,2,315.45,0,Lost/Churned
15043,31,6,2870.32,2,Champions
15044,19,35,16024.15,2,Champions
15045,152,2,735.66,3,At Risk
15046,9,25,7623.79,2,Champions
15047,270,1,343.62,0,Lost/Churned
15048,65,4,381.0,1,Promising/New Active
15049,274,1,121.17000000000002,0,Lost/Churned
15050,25,5,4087.19,2,Champions
15051,23,9,3926.91,2,Champions
15052,319,1,207.73,0,Lost/Churned
15053,5,3,693.95,1,Promising/New Active
15054,12,2,302.1,1,Promising/New Active
15055,475,3,549.12,0,Lost/Churned
15056,520,1,113.65,0,Lost/Churned
15057,275,5,3255.96,3,At Risk
15058,25,16,3387.58,2,Champions
15059,41,19,3491.2,2,Champions
15060,8,4,294.25,1,Promising/New Active
15061,4,127,126389.02,2,Champions
15062,71,8,2585.62,3,At Risk
15063,213,1,370.8,0,Lost/Churned
15064,410,4,1254.41,3,At Risk
15065,38,5,3326.86,3,At Risk
15066,53,1,893.59,1,Promising/New Active
15067,78,5,3862.88,3,At Risk
15068,46,4,1174.9,1,Promising/New Active
15069,179,1,1109.53,0,Lost/Churned
15070,373,3,737.0500000000001,3,At Risk
15071,94,4,1455.56,3,At Risk
15072,479,1,187.52,0,Lost/Churned
15073,10,8,2788.02,2,Champions
15074,105,3,1553.13,3,At Risk
15075,78,1,773.03,1,Promising/New Active
15076,173,3,1447.74,3,At Risk
15077,495,2,2428.08,3,At Risk
15078,7,53,17286.73,2,Champions
15079,213,11,3625.4,3,At Risk
15080,428,2,546.25,0,Lost/Churned
15081,22,12,1854.57,2,Champions
15082,669,1,93.35,0,Lost/Churned
15083,257,1,88.2,0,Lost/Churned
15084,380,2,965.2,3,At Risk
15085,730,1,347.54,0,Lost/Churned
15086,565,2,218.53,0,Lost/Churned
15087,282,1,306.94,0,Lost/Churned
15088,21,2,1160.07,1,Promising/New Active
15089,10,6,2420.84,2,Champions
15090,308,1,381.32,0,Lost/Churned
15091,68,3,1046.61,3,At Risk
15092,215,3,776.46,3,At Risk
15093,18,23,13702.38,2,Champions
15094,463,2,83.0,0,Lost/Churned
15095,104,10,3141.64,3,At Risk
15096,43,1,219.39,1,Promising/New Active
15097,4,3,908.35,1,Promising/New Active
15098,182,3,39916.5,3,At Risk
15099,84,1,410.48,0,Lost/Churned
15100,334,7,2193.9,3,At Risk
15101,9,6,1477.94,1,Promising/New Active
15102,531,2,554.67,0,Lost/Churned
15103,31,2,703.36,1,Promising/New Active
15104,197,2,993.54,3,At Risk
15105,18,9,3094.91,2,Champions
15106,18,5,1422.52,1,Promising/New Active
15107,311,9,824.35,3,At Risk
15108,142,4,1300.25,3,At Risk
15109,246,3,983.1,3,At Risk
15110,24,6,1505.85,1,Promising/New Active
15111,29,5,2442.37,1,Promising/New Active
15112,611,1,209.4,0,Lost/Churned
15113,10,3,3509.43,1,Promising/New Active
15114,30,12,3400.12,2,Champions
15115,18,2,531.85,1,Promising/New Active
15116,18,4,1352.75,1,Promising/New Active
15117,15,8,2485.9700000000003,2,Champions
15118,134,1,244.8,0,Lost/Churned
15119,246,1,266.4,0,Lost/Churned
15120,134,1,358.82,0,Lost/Churned
15121,50,2,457.72,1,Promising/New Active
15122,114,11,4487.27,3,At Risk
15123,7,5,4656.17,2,Champions
15124,23,4,450.82,1,Promising/New Active
15125,25,24,17024.87,2,Champions
15126,537,2,449.49,0,Lost/Churned
15127,66,2,711.5,1,Promising/New Active
15128,60,5,1783.68,3,At Risk
15129,50,23,6860.18,2,Champions
15130,170,1,330.11,0,Lost/Churned
15131,395,1,80.28,0,Lost/Churned
15132,18,5,977.93,1,Promising/New Active
15133,128,5,1806.9,3,At Risk
15134,15,10,1596.29,2,Champions
15135,239,2,305.68,0,Lost/Churned
15136,3,4,1286.7,1,Promising/New Active
